사업코드,조사구분,조사지점명,주소,X좌표,Y좌표,조사차수,조사시작일,조사종료일,"토층구분,(예 : 표토, 중토, 심토 등)",토층별 심도,준설토,카드뮴,구리,비소,수은,납,6가크롬,아연,니켈,불소,유기인화합물,폴리클로리네이티드비페닐,시안,페놀,벤젠,톨루엔,에틸벤젠,크실렌,석유계총탄화수소,트리클로로에틸렌,테트라클로로에틸렌,벤조(a)피렌,생성일,수정일,사용여부
GG2008B013,IV15,아산 선장면 신동리 (주)한국하우톤,아산 선장면 신동리 (주)한국하우톤,,,0차,,,표토층,,,0,2,0,2,4,0,-55555,-99999,-99999,,,-55555,,,,,,-55555,,,,,,Y
GG2008B013,IV15,아산 신창면 오목리 (주)아산성우하이텍,아산 신창면 오목리 (주)아산성우하이텍,,,0차,,,표토층,,,0,1,0,3,1,0,-55555,-55555,-55555,,,-55555,,,,,,-55555,,,,,,Y
GG2008B013,IV15,아산 실옥동 (주)경보약품,아산 실옥동 (주)경보약품,,,0차,,,표토층,,,0,3,0,2,2,0,-55555,-99999,-55555,,,74,,,,,,9,,,,,,Y
GG2008B013,IV15,아산 실옥동 (주)대화제지,아산 실옥동 (주)대화제지,,,0차,,,표토층,,,0,2,0,0,3,0,-55555,-55555,-55555,,,89,,,,,,6,,,,,,Y
GG2008B013,IV15,아산 음봉면 동암리 (주)성주아산공장,아산 음봉면 동암리 (주)성주아산공장,,,0차,,,표토층,,,0,1,0,0,6,0,-55555,-99999,-55555,,,117,,,,,,-55555,,,,,,Y
GG2008B013,IV15,아산 음봉면 소동리 대진(주),아산 음봉면 소동리 대진(주),,,0차,,,표토층,,,0,2,0,0,3,0,-55555,-55555,-55555,,,-55555,,,,,,-55555,,,,,,Y
GG2008B013,IV15,아산 탕정면 명암리 삼성전자(주),아산 탕정면 명암리 삼성전자(주),,,0차,,,표토층,,,0,11,0,0,5,0,-55555,-55555,-55555,,,-55555,,,,,,5,,,,,,Y
GG2008B013,IV15,예산 신암면 두곡리 신암농공단지,예산 신암면 두곡리 신암농공단지,,,0차,,,표토층,,,0,7,0,1,10,0,-55555,-55555,-55555,,,0,,,,,,-99999,,,,,,Y
GG2008B013,IV15,예산 예산읍 주교리 주교농공단지,예산 예산읍 주교리 주교농공단지,,,0차,,,표토층,,,0,8,1,1,8,0,-55555,-55555,5,,,0,,,,,,-99999,,,,,,Y
GG2008B013,IV15,천안 직산읍 마정리 마정공단,천안 직산읍 마정리 마정공단,,,0차,,,표토층,,,0,4,1,0,7,0,-55555,-55555,-55555,,,-55555,,,,,,-55555,,,,,,Y
GG2008B013,IV15,천안 차암동 한국유미코리아㈜,천안 차암동 한국유미코리아㈜,,,0차,,,표토층,,,0,1,0,1,1,0,-55555,-55555,-55555,,,-55555,,,,,,-55555,,,,,,Y
GG2008B013,IV15,태안 원북면 방갈리 태안화력본부,태안 원북면 방갈리 태안화력본부,,,0차,,,표토층,,,-99999,5,0,0,5,-99999,37,18,5,,,0,,,,,,-55555,,,,,,Y
GG2008B013,IV15,태안 태안읍 삭선리 태안삭선농공단지,태안 태안읍 삭선리 태안삭선농공단지,,,0차,,,표토층,,,-99999,3,0,0,4,0,37,15,5,,,0,,,,,,-99999,,,,,,Y
GG2008B013,IV01,S′-1,충청남도 서산시 성연면 해성리 181-1번지 서산농장(폐사) 내,,,0차,20081223,20081223,표토층,,,0,6,0,,9,,59,16,101,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S′-2,충청남도 서산시 성연면 해성리 181-1번지 서산농장(폐사) 내,,,0차,20081223,20081223,표토층,,,0,4,0,,6,,49,12,90,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S′-3,충청남도 서산시 성연면 해성리 181-1번지 서산농장(폐사) 내,,,0차,20081223,20081223,표토층,,,0,5,0,,6,,51,13,94,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S′-4,충청남도 서산시 성연면 해성리 181-1번지 서산농장(폐사) 동측부,,,0차,20081223,20081223,표토층,,,0,3,0,,4,,37,8,81,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-1,충청남도 서산시 성연면 해성리 413번지 옆(임야),,,1차,20051013,20051013,표토층,,,-99999,2,0,0,2,0,1,1,3,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-2,충청남도 서산시 성연면 해성리 399번지 김영창씨댁 옆(밭),,,1차,20051013,20051013,표토층,,,-99999,6,0,0,3,1,11,1,4,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-3,충청남도 서산시 성연면 해성리 179번지 홍성일씨댁(임야),,,1차,20051013,20051013,표토층,,,-99999,1,0,0,9,0,0,0,4,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-4,충청남도 서산시 성연면 (구)예덕교 옆(논),,,1차,20051013,20051013,표토층,,,-99999,3,0,0,6,0,5,1,5,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-1,충청남도 서산시 성연면 해성리 413번지 옆(임야),,,2차,20070607,20070610,표토층,,,-99999,2,0,0,4,0,40,10,81,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-2,충청남도 서산시 성연면 해성리 399번지 김영창씨댁 옆(밭),,,2차,20070607,20070610,표토층,,,0,3,0,0,4,0,43,11,98,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-3,충청남도 서산시 성연면 해성리 179번지 홍성일씨댁(임야),,,2차,20070607,20070610,표토층,,,-99999,1,0,0,5,0,39,10,80,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-4,충청남도 서산시 성연면 (구)예덕교 옆(논),,,2차,20070607,20070610,표토층,,,0,4,0,0,7,0,49,12,102,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-2,충청남도 서산시 성연면 해성리 399번지 김영창씨댁 옆(밭),,,3차,20080912,20080912,표토층,,,-99999,4,0,-99999,7,-99999,40,10,99,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-5,충청남도 서산시 성연면 해성리 378번지 인근(논),,,3차,20080912,20080912,표토층,,,-99999,5,0,-99999,9,-99999,43,12,103,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-6,충청남도 서산시 성연면 해성리 378번지 남서측 약 1km지점(임야),,,3차,20080912,20080912,표토층,,,-99999,3,0,-99999,5,-99999,35,7,76,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-2,충청남도 서산시 성연면 해성리 399번지 김영창씨댁 옆(밭),,,4차,20081204,20081204,표토층,,,-99999,4,0,-99999,7,-99999,39,11,94,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-5,충청남도 서산시 성연면 해성리 378번지 인근(논),,,4차,20081204,20081204,표토층,,,-99999,5,0,-99999,9,-99999,44,13,106,,,,,,,,,,,,,,,Y
GG2008B013,IV01,S-6,충청남도 서산시 성연면 해성리 378번지 남서측 약 1km지점(임야),,,4차,20081204,20081204,표토층,,,-99999,3,0,-99999,4,-99999,36,8,83,,,,,,,,,,,,,,,Y
GG2008B013,IV03,UA-08,읍내동 130,,,0차,,,표토층,,,0,1,0,-99999,5,-99999,23,1,-88888,-88888,-88888,-99999,-88888,,,,,-88888,-88888,-88888,,,,Y
GG2008B013,IV03,UA-09,죽성동 77-2,,,0차,,,표토층,,,0,1,0,-99999,4,-99999,23,2,-88888,-88888,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
GG2008B013,IV03,UB-04,부석면 창리 621,,,0차,,,표토층,,,0,2,0,-99999,4,-99999,9,1,-88888,-88888,-88888,-99999,-88888,,,,,-88888,-88888,-88888,,,,Y
GG2008B013,IV03,UB-05,부석면 창리 620,,,0차,,,표토층,,,0,2,0,-99999,6,-99999,8,4,-88888,-88888,-88888,-99999,-88888,,,,,-88888,-88888,-88888,,,,Y
GG2008B013,IV03,UE-04,동문동 83-3,,,0차,,,표토층,,,0,1,0,-99999,2,-99999,55,3,126,-88888,-99999,0,-99999,,,,,42,-99999,-99999,,,,Y
GG2008B013,IV03,UK-24,동문동 228번지(주공1단지),,,0차,,,표토층,,,0,1,0,-99999,5,-99999,36,4,107,-88888,-88888,0,-88888,,,,,68,-88888,-88888,,,,Y
GG2008B013,IV03,UK-25,양대4통 334-1(동아1차),,,0차,,,표토층,,,0,2,0,-99999,8,-99999,12,2,206,-88888,-88888,0,-88888,,,,,-99999,-88888,-88888,,,,Y
GG2008B013,IV03,UN-55,대산읍 대죽리 449,,,0차,,,표토층,,,0,1,0,-99999,1,-99999,20,2,-88888,-99999,-88888,-99999,-88888,,,,,-88888,-88888,-88888,,,,Y
GG2008B013,IV03,UP-15,수석동 1163,,,0차,,,표토층,,,0,1,0,-99999,4,-99999,12,0,162,-88888,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
GG2008B013,IV15,홍성 은하면 장척리 내오규코오롱(주),홍성 은하면 장척리 내오규코오롱(주),,,0차,,,표토층,,,0,20,0,0,7,0,-55555,-55555,-55555,,,0,,,,,,-99999,,,,,,Y
JJ2008B008,IV01,S′-1,왕궁농공단지내 북동측,,,0차,20080704,20080704,표토층,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,Y
JJ2008B008,IV01,S′-2,왕궁농공단지내 북서측,,,0차,20080704,20080704,표토층,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,Y
JJ2008B008,IV01,S′-3,왕궁농공단지내 동측,,,0차,20080704,20080704,표토층,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,Y
JJ2008B008,IV01,S′-4,왕궁농공단지내 남서측,,,0차,20080704,20080704,표토층,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,Y
JJ2008B008,IV01,S-1,전라북도 익산시 금마면 동고도리 사업지구내 동측,,,1차,20081009,20081009,표토층,,,0,3,0,-99999,1,-99999,55,5,,-99999,-99999,-99999,,,,,,,,,,,,Y
JJ2008B008,IV01,S-2,전라북도 익산시 금마면 동고도리 사업지구내 남측,,,1차,20081009,20081009,표토층,,,0,4,0,-99999,1,-99999,53,5,,-99999,-99999,-99999,,,,,,,,,,,,Y
JJ2008B008,IV01,S-1,전라북도 익산시 금마면 동고도리 사업지구내 동측,,,2차,20090221,20090221,표토층,,,0,4,0,-99999,3,-99999,44,4,,-99999,-99999,-99999,,,,,,,,,,,,Y
JJ2008B008,IV01,S-2,전라북도 익산시 금마면 동고도리 사업지구내 남측,,,2차,20090221,20090221,표토층,,,0,4,0,-99999,4,-99999,57,6,,-99999,-99999,-99999,,,,,,,,,,,,Y
WJ2008B009,IV01,S-1,사업지구내-임야,272.61,369.113,1차,20081020,20081021,표토층,,,0,3,0,-99999,1,2,13,4,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,Y
WJ2008B009,IV01,S-2,사업지구내-논,272.802,369.793,1차,20081020,20081021,표토층,,,0,5,0,-99999,5,2,15,3,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,Y
WJ2008B009,IV01,S-3,사업지구내 임야,273.22,370.136,1차,20081020,20081021,표토층,,,0,3,1,-99999,1,1,18,5,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,Y
WJ2008B009,IV01,S-1,사업지구내-임야,272.61,369.113,2차,20081229,20081230,표토층,,,0,0,0,-99999,2,0,12,0,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,Y
WJ2008B009,IV01,S-2,사업지구내-논,272.802,369.793,2차,20081229,20081230,표토층,,,0,-99999,-99999,-99999,1,0,10,0,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,Y
WJ2008B009,IV01,S-3,사업지구내 임야,273.22,370.136,2차,20081229,20081230,표토층,,,0,2,0,-99999,2,0,27,0,-99999,-99999,-99999,-99999,-99999,,,,,,,,,,,Y
WJ2008B009,IV03,UP-24,청주시 홍덕구 송정동 85-14(조광피혁주변),,,0차,,,표토층,,,0,1,0,-88888,4,-88888,59,7,134,-88888,-88888,-88888,-88888,,,,,-88888,-88888,-88888,,,,Y
WJ2008B009,IV03,UP-25,청주시 흥덕구 송정동 140-15(LG화학주변),,,0차,,,표토층,,,0,1,0,-88888,1,-88888,31,21,175,-88888,-88888,-88888,-88888,,,,,-88888,-88888,-88888,,,,Y
WJ2008B009,IV03,UP-26,청원군 현도면 죽전리. 중삼리 일원,,,0차,,,표토층,,,-88888,0,0,-88888,2,-88888,1,0,283,-88888,-88888,-88888,-88888,,,,,-88888,-88888,-88888,,,,Y
WJ2008B009,IV03,UP-27,청원군 부용면 금호리 일원,,,0차,,,표토층,,,0,0,0,-88888,1,-88888,15,1,316,-88888,-88888,-88888,-88888,,,,,11,-88888,-88888,,,,Y
WJ2008B009,IV03,UP-28,보은군 내북면 염둔리 일원,,,0차,,,표토층,,,0,1,0,-88888,1,-88888,104,5,401,-88888,-88888,-88888,-88888,,,,,12,-88888,-88888,,,,Y
WJ2008B009,IV03,UP-29,옥천군 동이면 적하리 1136-17,,,0차,,,표토층,,,0,1,0,-88888,1,-88888,12,2,140,-88888,-88888,-88888,-88888,,,,,-88888,-88888,-88888,,,,Y
WJ2008B009,IV03,WA-32,충북 괴산군 괴산읍 서부리 335,,,0차,,,표토층,,,0,1,0,-88888,4,-88888,71,37,-88888,-88888,-88888,-99999,-88888,,,,,-88888,-88888,-88888,,,,Y
WJ2008B009,IV03,WK-32,충북 괴산군 괴산읍 서부리 277-5,,,0차,,,표토층,,,0,3,0,0,8,-88888,109,30,142,-88888,-88888,-99999,-88888,,,,,-99999,-88888,-88888,,,,Y
WJ2008B009,IV03,WP-20,충북 괴산군 사리면 방충리 631-1,,,0차,,,표토층,,,0,5,0,0,10,-88888,144,23,281,-88888,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2008B009,IV03,WP-21,충북 괴산군 쇠산읍 동부리 58-14,,,0차,,,표토층,,,0,2,0,0,8,-88888,105,11,326,-88888,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2008B009,IV03,WS-34,충북 괴산군 신흥리 321,,,0차,,,표토층,,,0,2,0,0,5,-88888,50,17,-88888,-99999,-88888,-99999,-88888,,,,,-88888,-88888,-88888,,,,Y
WJ2009B002,IV01,S-1,강원도 삼척시 근덕면 동막1 대진삼거리,222.209,427.345,1차,20081122,20081122,표토층,,,0,2,0,0,12,,11,7,2,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-2,강원도 삼척시 근덕면 동막1 인근,222.514,427.737,1차,20081122,20081122,표토층,,,0,1,0,0,10,,20,6,8,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-3,강원도 삼척시 근덕면 동막2 인근,221.667,427.452,1차,20081122,20081122,표토층,,,0,2,0,0,8,,15,4,8,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-4,강원도 삼척시 근덕면 동막리 대진교회,222.9,427.345,1차,20081122,20081122,표토층,,,0,2,0,0,10,,21,8,8,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-1,강원도 삼척시 근덕면 동막1 대진삼거리,222.209,427.345,2차,20090122,20090122,표토층,,,0,3,0,0,10,,12,6,5,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-2,강원도 삼척시 근덕면 동막1 인근,222.514,427.737,2차,20090122,20090122,표토층,,,0,2,0,0,10,,20,4,6,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-3,강원도 삼척시 근덕면 동막2 인근,221.667,427.452,2차,20090122,20090122,표토층,,,0,2,0,0,10,,13,4,4,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-4,강원도 삼척시 근덕면 동막리 대진교회,222.9,427.345,2차,20090122,20090122,표토층,,,0,2,0,0,10,,20,6,8,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-1,강원도 삼척시 근덕면 동막1 대진삼거리,222.209,427.345,3차,20090306,20090306,표토층,,,0,3,0,0,10,,13,6,6,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-2,강원도 삼척시 근덕면 동막1 인근,222.514,427.737,3차,20090306,20090306,표토층,,,0,2,0,0,10,,19,5,5,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-3,강원도 삼척시 근덕면 동막2 인근,221.667,427.452,3차,20090306,20090306,표토층,,,0,2,0,0,10,,14,5,4,,,,,,,,,,,,,,,Y
WJ2009B002,IV01,S-4,강원도 삼척시 근덕면 동막리 대진교회,222.9,427.345,3차,20090306,20090306,표토층,,,0,2,0,0,10,,20,6,9,,,,,,,,,,,,,,,Y
WJ2009B002,IV15,WF-02,사업지구내,,,0차,,,표토층,,,0,13,0,0,5,0,71,57,117,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WF-03,사업지구내,,,0차,,,표토층,,,0,3,0,5,5,0,96,3,158,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WF-04,사업지구내,,,0차,,,표토층,,,0,1,0,0,2,0,46,7,109,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WF-06,사업지구내,,,0차,,,표토층,,,0,2,0,0,2,0,113,0,184,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WF-07,사업지구내,,,0차,,,표토층,,,0,7,0,0,7,0,516,0,232,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WF-08,사업지구내,,,0차,,,표토층,,,0,3,0,0,10,0,132,0,155,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WF-12,사업지구내,,,0차,,,표토층,,,0,3,0,0,3,0,40,3,129,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WF-15,사업지구내,,,0차,,,표토층,,,0,6,0,0,4,0,212,13,175,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-01,사업지구내,,,0차,,,표토층,,,0,0,0,0,2,0,39,0,89,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-09,사업지구내,,,0차,,,표토층,,,0,1,0,0,2,0,105,0,325,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-10,사업지구내,,,0차,,,표토층,,,0,2,0,0,3,0,107,0,166,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-11,사업지구내,,,0차,,,표토층,,,0,3,0,0,12,0,276,78,152,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-13,사업지구내,,,0차,,,표토층,,,0,1,0,0,5,0,80,0,163,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-14,사업지구내,,,0차,,,표토층,,,0,7,2,0,7,0,163,0,178,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-16,사업지구내,,,0차,,,표토층,,,0,0,0,0,0,0,69,0,314,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
WJ2009B002,IV15,WP-17,사업지구내,,,0차,,,표토층,,,0,0,1,0,0,0,104,0,154,-55555,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
ND2009B003,IV03,P0-①-10,사업지구내,,,0차,,,표토층,,,0,10,1,0,20,0,57,7,-88888,-88888,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV03,PA-⑥-176,삼문동3-5,,,0차,,,표토층,,,0,20,5,0,35,0,53,8,-88888,-88888,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV03,PG-⑥-155,교동1111(밀양시 교동운동장),,,0차,,,표토층,,,0,44,4,0,8,0,30,18,-88888,0,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV03,PK-⑥-127,교동 1000-1 (밀양시청),,,0차,,,표토층,,,0,13,3,0,15,0,52,10,86,-88888,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV03,PN-②-42,사업지구내,,,0차,,,표토층,,,0,19,5,0,26,0,90,13,-88888,0,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV03,PN-③-57,사업지구내,,,0차,,,표토층,,,0,18,3,0,14,0,108,11,-88888,0,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV03,PN-④-79,가곡동263-3,,,0차,,,표토층,,,0,13,1,0,18,0,35,7,-88888,0,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV03,PT-①-29,사업지구내,,,0차,,,표토층,,,0,49,4,0,13,0,70,19,-88888,-88888,-88888,0,-88888,,,,,-88888,-88888,-88888,,,,Y
ND2009B003,IV01,S-1,경남 밀양시 삼랑진읍 미율로 373-12,,,0차,20140527,20140527,표토층,,,0,13,1,0,16,-77777,66,14,-77777,-77777,-77777,-77777,-77777,-77777,-77777,-77777,-77777,-77777,-77777,-77777,,,,Y
GG2009B001,IV15,중청남도 공주시 검상동 635 공주쓰레기소각장,중청남도 공주시 검상동 635 공주쓰레기소각장,,,0차,,,표토층,,,0,3,0,0,7,0,-55555,-55555,-55555,-55555,-55555,-55555,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 계룡면 봉명리 37-1 공주종합폐차장,충청남도 공주시 계룡면 봉명리 37-1 공주종합폐차장,,,0차,,,표토층,,,0,2,1,0,8,0,57,7,-55555,-55555,-55555,-55555,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 봉정동 590 검상농공단지,충청남도 공주시 봉정동 590 검상농공단지,,,0차,,,표토층,,,0,5,0,0,10,0,-55555,-55555,8,-55555,-55555,-55555,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 유구읍 백교리 180-3 (재)한국자카드기술지원센터,충청남도 공주시 유구읍 백교리 180-3 (재)한국자카드기술지원센터,,,0차,,,표토층,,,0,6,0,0,10,0,-55555,-55555,-55555,-55555,-55555,-55555,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 이인면 만수리 533 대길환경산업,충청남도 공주시 이인면 만수리 533 대길환경산업,,,0차,,,표토층,,,0,3,0,0,7,0,32,15,-55555,-55555,-55555,-55555,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 장기면 봉안리 160 남양유업(주)공주공장,충청남도 공주시 장기면 봉안리 160 남양유업(주)공주공장,,,0차,,,표토층,,,0,33,0,0,4,0,-55555,-55555,-55555,-55555,-55555,-55555,-55555,,,,,-99999,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 장기면 송선리 536-4 장기농공단지,충청남도 공주시 장기면 송선리 536-4 장기농공단지,,,0차,,,표토층,,,0,1,0,0,4,0,-55555,-55555,-55555,-55555,-55555,-55555,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 장기면 송선리 553 공주종합모터스㈜,충청남도 공주시 장기면 송선리 553 공주종합모터스㈜,,,0차,,,표토층,,,0,5,1,0,15,0,110,13,-55555,-55555,-55555,-55555,-55555,,,,,-99999,-55555,-55555,,,,Y
GG2009B001,IV15,충청남도 공주시 정안면 사현리 374-1 정안농공단지,충청남도 공주시 정안면 사현리 374-1 정안농공단지,,,0차,,,표토층,,,0,7,0,0,7,0,-55555,-55555,-55555,-55555,-55555,-55555,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV01,S-1,충청남도 공주시 검상동 사업부지 내 (기존경작지),,,1차,20070714,20070714,표토층,,,0,3,1,0,5,-77777,72,16,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-2,충청남도 공주시 검상동 사업부지 내 임야,,,1차,20070714,20070714,표토층,,,0,4,1,0,6,-77777,70,14,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-4,충청남도 공주시 검상동 55-1 번지 앞,,,1차,20070714,20070714,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,-88888,-88888,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-1,충청남도 공주시 검상동 사업부지 내 (기존경작지),,,2차,20071206,20071206,표토층,,,0,3,1,0,6,-77777,69,14,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-2,충청남도 공주시 검상동 사업부지 내 임야,,,2차,20071206,20071206,표토층,,,0,3,1,0,6,-77777,72,16,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-3,충청남도 공주시 검상동 검상농고단지 내 사면녹지,,,2차,20071206,20071206,표토층,,,0,5,1,0,6,0,84,17,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-4,충청남도 공주시 검상동 55-1 번지 앞,,,2차,20071206,20071206,표토층,,,0,3,0,0,7,-77777,66,18,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-1,충청남도 공주시 검상동 사업부지 내 (기존경작지),,,3차,20081111,20081111,표토층,,,0,3,1,0,9,-77777,59,20,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-2,충청남도 공주시 검상동 사업부지 내 임야,,,3차,20081111,20081111,표토층,,,0,4,0,0,5,-77777,83,14,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-3,충청남도 공주시 검상동 검상농고단지 내 사면녹지,,,3차,20081111,20081111,표토층,,,0,5,1,0,9,-77777,101,25,,,,,,,,,,,,,,,,Y
GG2009B001,IV01,S-4,충청남도 공주시 검상동 55-1 번지 앞,,,3차,20081111,20081111,표토층,,,0,4,1,0,9,-77777,63,17,,,,,,,,,,,,,,,,Y
GG2009B001,IV03,UA-14,충청남도 공주시 중동 244-3,,,0차,,,표토층,,,0,1,0,0,2,0,31,2,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV03,UA-15,충청남도 공주시 유구음 석남리 189-2,,,0차,,,표토층,,,0,1,0,0,2,0,52,2,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV03,UB-03,충청남도 공주시 유구음 명곡리 152,,,0차,,,표토층,,,0,2,0,0,2,0,72,5,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV03,UC-08,충청남도 공주시 이인면 달산리 156-3,,,0차,,,표토층,,,0,2,0,0,8,0,88,2,154,-55555,-55555,0,-55555,,,,,0,-55555,-55555,,,,Y
GG2009B001,IV03,UE-05,충청남도 공주시 장기면 도계리 24-1,,,0차,,,표토층,,,0,1,0,0,1,0,21,1,116,-55555,0,0,0,,,,,18,0,0,,,,Y
GG2009B001,IV03,UF-03,충청남도 공주시 웅진동 (청소년 야영장),,,0차,,,표토층,,,0,4,0,0,7,0,37,4,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV03,UG-15,충청남도 공주시 웅진동 283,,,0차,,,표토층,,,0,1,0,0,8,0,34,3,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV03,UK-28,충청남도 공주시 신관동 1,,,0차,,,표토층,,,0,2,0,0,3,0,35,4,161,-55555,-55555,0,-55555,,,,,0,-55555,-55555,,,,Y
GG2009B001,IV03,UL-07,충청남도 공주시 웅진동 (백제대교),,,0차,,,표토층,,,0,0,0,0,2,0,24,1,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B001,IV03,UM-15,충청남도 공주시 이인면 주봉리 599-4,,,0차,,,표토층,,,0,3,0,0,2,0,111,4,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
